status
Statement executed successfully.

status
Statement executed successfully.

LP_LOAN_ID,LOANID,PAYOFFUID,PLACEMENT_STATUS,PLACEMENT_STATUS_STARTDATE,CHARGEOFFDATE,PRINCIPALBALANCEATCHARGEOFF,RECOVERIESPAIDTODATE,CURRENT_LP_STATUS,SETTLEMENTSTATUS,SETTLEMENT_ACCEPTED_DATE,SETTLEMENT_COMPLETION_DATE,SETTLEMENT_AMOUNT,SETTLEMENT_AMOUNT_PAID,SETTLEMENT_DATA_SOURCE_LIST,POST_CHARGEOFF_PAYMENT_COUNT,TOTAL_POST_CHARGEOFF_PAYMENTS,LAST_POST_CHARGEOFF_PAYMENT_DATE,AUTOPAY_PENDING,AUTOPAY_TYPE,NEXT_AUTOPAY_DATE,AUTOPAY_AMOUNT,AUTOPAY_COUNT,FUTURE_PAYMENT_COUNT,FUTURE_PAYMENT_DATE,TOTAL_FUTURE_PAYMENT_AMOUNT,FUTURE_PAYMENT_TYPES,HAS_SETTLEMENT_DATA,HAS_ACTIVE_AUTOPAY,HAS_FUTURE_PAYMENTS,TOTAL_CONFLICT_COUNT
105071,P36A6A03BB806,4a0a70ba-d1c0-4444-90f4-36a6a03bb806,Placed - Bounce,2024-11-25,2022-06-17,3326.2200,1040.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,7,910.00,2023-05-01,N,,,0.00,0,0,,0.00,,1,0,0,1
105062,PAC44E8F9B6BF,855e08d4-e5fb-4c57-87e4-ac44e8f9b6bf,Placed - Bounce,2024-11-25,2022-06-17,3303.5200,963.5000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,5,963.50,2022-11-04,N,,,0.00,0,0,,0.00,,1,0,0,1
103951,P836F0524673B,ec8c9ae2-b927-63d7-f598-836f0524673b,Placed - Bounce,2024-11-25,2022-06-16,17449.6500,12214.7600,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,12214.76,2025-09-22,N,,,0.00,0,0,,0.00,,1,0,0,1
108901,P8BBE22FF24B6,e06c2408-6b50-4983-7572-8bbe22ff24b6,Placed - Bounce,2024-11-25,2022-06-15,7459.9400,4774.3000,Closed - Settled in Full,Complete,2025-01-06,2024-10-08,,4028.47,"CUSTOM_FIELDS, PORTFOLIOS, DOCUMENTS, SUB_STATUS",3,4774.30,2024-10-08,N,,,0.00,0,0,,0.00,,1,0,0,1
107447,PB3F6A49010F8,3b3086a3-eeff-d424-1161-b3f6a49010f8,Placed - Bounce,2024-11-25,2022-06-15,13184.9300,6592.4700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,6592.47,2024-09-10,N,,,0.00,0,0,,0.00,,1,0,0,1
105064,PAEAA082135DB,66bb7e28-98dd-4779-900a-aeaa082135db,Placed - Bounce,2024-11-25,2022-06-07,22969.0600,5000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,5000.00,2022-06-28,N,,,0.00,0,0,,0.00,,1,0,0,1
104924,P43F7CD8080B8,846280a9-5231-4428-9401-43f7cd8080b8,Placed - Bounce,2024-11-25,2022-06-03,1249.8200,600.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,600.00,2024-03-07,N,,,0.00,0,0,,0.00,,1,0,0,1
113665,P19FF7F9B3C99,1bae0bc5-14cb-323b-47b7-19ff7f9b3c99,Placed - Bounce,2024-11-25,2022-06-03,4604.6000,100.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,100.00,2024-08-15,N,,,0.00,0,0,,0.00,,1,0,0,1
114071,P6B38650BE9A1,410def46-3222-c6ee-a7d4-6b38650be9a1,Placed - Bounce,2024-11-25,2022-06-02,8294.2000,5322.0200,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,5322.02,2025-08-28,N,,,0.00,0,0,,0.00,,1,0,0,1
107949,P45740D2D3C96,aa435866-0e0d-3a1f-6256-45740d2d3c96,Placed - Bounce,2024-11-25,2022-05-20,16116.0700,10475.4500,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,10475.45,2024-10-22,N,,,0.00,0,0,,0.00,,1,0,0,1
104955,PAE45E4DFDD2E,8ee47e8d-323a-41d8-b262-ae45e4dfdd2e,Placed - Bounce,2024-11-25,2022-05-20,3813.3800,2611.0300,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,7,2611.03,2025-05-07,N,,,0.00,0,0,,0.00,,1,0,0,1
105412,PA412EE02AC16,dbadf858-92e9-45a5-9e51-a412ee02ac16,Placed - Bounce,2024-11-25,2022-05-15,3206.4300,495.7000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,495.70,2022-05-31,N,,,0.00,0,0,,0.00,,1,0,0,1
108166,PB7DFF05FDCEE,2191b13c-2a75-17ef-875b-b7dff05fdcee,Placed - Bounce,2024-11-25,2022-05-07,23930.8700,300.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,300.00,2022-05-13,N,,,0.00,0,0,,0.00,,1,0,0,1
107556,PC1B50CF0466F,f4b188b2-c659-f370-240d-c1b50cf0466f,Placed - Bounce,2024-11-25,2022-04-27,7683.9500,178.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,178.00,2024-02-02,N,,,0.00,0,0,,0.00,,1,0,0,1
104260,P0E6737368240,fe2008c9-8c08-f001-f232-0e6737368240,Placed - Bounce,2024-11-25,2022-04-27,7960.1100,464.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,464.00,2024-06-25,N,,,0.00,0,0,,0.00,,1,0,0,1
108299,P9E6F89F48E8D,7d1d492c-75a4-4cb9-a607-9e6f89f48e8d,Placed - Bounce,2024-11-25,2022-04-27,7432.3500,4831.0300,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,4831.03,2024-09-18,N,,,0.00,0,0,,0.00,,1,0,0,1
104568,PBE43A1FE8BB5,e7c75a57-aa5f-4391-a380-be43a1fe8bb5,Placed - Bounce,2024-11-25,2022-04-24,10616.6800,2477.2000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,2477.20,2023-01-18,N,,,0.00,0,0,,0.00,,1,0,0,1
106900,P4999458EFB02,de96279c-d757-a8f5-0460-4999458efb02,Placed - Bounce,2024-11-25,2022-04-23,9324.4900,6060.9200,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,6060.92,2024-10-25,N,,,0.00,0,0,,0.00,,1,0,0,1
125411,P88CF4B05240E,1cf0cbd4-f54b-40fe-a5f3-88cf4b05240e,Placed - Bounce,2024-11-25,2022-04-19,15759.7300,8667.8500,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8667.85,2024-08-21,N,,,0.00,0,0,,0.00,,1,0,0,1
105706,PFC7FA58BA8E7,c560b1ea-179c-8688-c714-fc7fa58ba8e7,Placed - Bounce,2024-11-25,2022-04-14,7573.6300,3786.8100,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,13,3786.81,2025-10-02,N,,,0.00,0,0,,0.00,,1,0,0,1
105671,P81E8912E3C5D,245b704f-5c68-99b2-03de-81e8912e3c5d,Placed - Bounce,2024-11-25,2022-04-09,4670.6900,596.9100,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,596.91,2022-04-11,N,,,0.00,0,0,,0.00,,1,0,0,1
104808,P8FF969D40359,ea0ecbd0-cac0-4cf6-ad0d-8ff969d40359,Placed - Bounce,2024-11-25,2022-04-07,12618.6200,8000.0000,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,17,8000.00,2024-11-04,N,,,0.00,0,0,,0.00,,1,0,0,1
104433,P62EBF2A166FC,b4bd575b-bfab-334b-cd63-62ebf2a166fc,Placed - Bounce,2024-11-25,2022-03-31,24804.9100,150.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,150.00,2022-05-17,N,,,0.00,0,0,,0.00,,1,0,0,1
104410,PBB1FB875E20A,95c0920d-f0cd-1880-5efe-bb1fb875e20a,Placed - Bounce,2024-11-25,2022-03-28,9950.5100,290.2200,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,290.22,2022-05-06,N,,,0.00,0,0,,0.00,,1,0,0,1
113171,PD90FE29A0C31,945cfeaa-a342-9172-21f1-d90fe29a0c31,Placed - Bounce,2024-11-25,2022-03-26,14547.9300,848.6200,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,848.62,2024-05-06,N,,,0.00,0,0,,0.00,,1,0,0,1
103803,P09FA52AEC8C9,26b39510-f3ba-8b83-62f2-09fa52aec8c9,Placed - Bounce,2024-11-25,2022-03-07,11718.3100,2000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,2000.00,2022-09-08,N,,,0.00,0,0,,0.00,,1,0,0,1
108470,P86CA592D3223,12c1705f-0926-cedb-90bd-86ca592d3223,Placed - Bounce,2024-11-25,2022-03-01,14285.6400,9999.9400,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,9999.94,2025-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
106818,P20AC7DEABDD8,71cd549e-2acd-7dcc-b121-20ac7deabdd8,Placed - Bounce,2024-11-25,2022-02-25,7504.7200,2801.4000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,14,2801.40,2025-09-25,N,,,0.00,0,0,,0.00,,1,0,0,1
114290,P91A940DF51E8,9fbfb141-186e-78cc-9d6e-91a940df51e8,Placed - Bounce,2024-11-25,2022-02-25,14323.6000,10630.9000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,29,10630.90,2024-12-05,N,,,0.00,0,0,,0.00,,1,0,0,1
114004,P8149DB9E5D02,cefb35b5-dd79-3630-9b0e-8149db9e5d02,Placed - Bounce,2024-11-25,2022-02-25,13521.1300,4334.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,4334.00,2025-10-08,N,,,0.00,0,0,,0.00,,1,0,0,1
87365,PCD4DBADC8BD9,c9a3354d-8205-251f-3c29-cd4dbadc8bd9,Placed - Bounce,2025-06-18,2022-02-24,12433.3400,1450.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,1450.00,2023-02-27,N,,,0.00,0,0,,0.00,,1,0,0,1
107983,PF378E0E129FB,d5667e6f-910a-3b55-0169-f378e0e129fb,Placed - Bounce,2024-11-25,2022-02-16,7230.1300,3976.5700,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,3976.57,2024-08-27,N,,,0.00,0,0,,0.00,,1,0,0,1
104164,PB0E9AD730430,9ead6655-4aea-0575-7911-b0e9ad730430,Placed - Bounce,2024-11-25,2022-02-12,10959.4100,670.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,4,670.00,2025-02-20,N,,,0.00,0,0,,0.00,,1,0,0,1
105662,PB5D07076761C,5b998735-a22d-bb54-e7da-b5d07076761c,Placed - Bounce,2024-11-25,2022-02-12,8488.6500,300.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,300.00,2022-03-18,N,,,0.00,0,0,,0.00,,1,0,0,1
104802,P15F9673E5BA3,aef876f0-19eb-418b-b652-15f9673e5ba3,Placed - Bounce,2024-11-25,2022-02-12,12314.7800,722.3500,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,2,722.35,2024-12-30,N,,,0.00,0,0,,0.00,,1,0,0,1
108114,P5048BC286B98,7c102d8d-ebc8-b67e-2e9f-5048bc286b98,Placed - Bounce,2024-11-25,2022-02-02,13588.3100,4076.4900,Closed - Settled in Full,Complete,,,,,"CUSTOM_FIELDS, SUB_STATUS",1,4076.49,2024-08-23,N,,,0.00,0,0,,0.00,,1,0,0,1
105152,P1065C590DE67,99bb2430-2842-703b-9ee3-1065c590de67,Placed - Bounce,2024-11-25,2022-01-29,14088.5600,6456.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,10,6456.00,2025-09-15,N,,,0.00,0,0,,0.00,,1,0,0,1
106672,P3D2B75C6DBCA,6edd9a7b-5a0a-4706-b56d-3d2b75c6dbca,Placed - Bounce,2024-11-25,2022-01-20,15161.9500,2900.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,5,2900.00,2023-06-19,N,,,0.00,0,0,,0.00,,1,0,0,1
107664,PD321F1CF41FD,417d51aa-91f8-4992-c032-d321f1cf41fd,Placed - Bounce,2024-11-25,2021-12-25,12471.5900,1000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,1000.00,2022-01-13,N,,,0.00,0,0,,0.00,,1,0,0,1
102873,P0866FD2962C0,73d908dc-a478-522e-5a85-0866fd2962c0,Placed - Bounce,2024-11-25,2021-12-22,9518.7400,25.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,25.00,2022-03-08,N,,,0.00,0,0,,0.00,,1,0,0,1
102936,PBF42F887D57D,21cb1326-6afe-f78b-bf20-bf42f887d57d,Placed - Bounce,2024-11-25,2021-12-21,23313.1900,6799.7000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,5,6799.70,2022-12-05,N,,,0.00,0,0,,0.00,,1,0,0,1
108345,P358C9DC41B85,ebad9707-52e2-4bd2-0bbe-358c9dc41b85,Placed - Bounce,2024-11-25,2021-12-14,7363.5800,5154.5100,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,10,5154.51,2025-08-21,N,,,0.00,0,0,,0.00,,1,0,0,1
125426,PABE9174B5EEA,f111d1f2-feac-2005-5482-abe9174b5eea,Placed - Bounce,2024-11-25,2021-11-29,28487.2800,11775.6400,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,20,11775.64,2023-08-31,N,,,0.00,0,0,,0.00,,1,0,0,1
104355,P1D0E7A023F7D,76afaf4b-c511-4169-a911-1d0e7a023f7d,Placed - Bounce,2024-11-25,2021-11-24,4453.2600,185.5600,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,2,185.56,2024-12-02,N,,,0.00,0,0,,0.00,,1,0,0,1
102893,P6B68C49A4D1B,dab922e4-1894-3836-0ba2-6b68c49a4d1b,Placed - Bounce,2024-11-25,2021-11-23,13052.8800,750.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,750.00,2023-11-01,N,,,0.00,0,0,,0.00,,1,0,0,1
106036,P1B560B960C72,9b10eb95-531d-474f-b147-1b560b960c72,Placed - Bounce,2024-11-25,2021-11-15,15559.8200,5038.3000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,5038.30,2025-08-26,N,,,0.00,0,0,,0.00,,1,0,0,1
106791,P8B57F84BB9F0,d69abf76-9795-022b-fef3-8b57f84bb9f0,Placed - Bounce,2024-11-25,2021-11-09,23934.5900,15557.4800,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,15557.48,2024-08-26,N,,,0.00,0,0,,0.00,,1,0,0,1
125134,PE58054953BC9,882bf859-9d87-430b-9c7d-e58054953bc9,Placed - Bounce,2024-11-25,2021-10-25,17615.9400,11490.9400,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,2,11490.94,2024-11-13,N,,,0.00,0,0,,0.00,,1,0,0,1
103222,PE1FA399D4CA0,2aad8313-0a32-d2b5-cf2c-e1fa399d4ca0,Placed - Bounce,2024-11-25,2021-10-25,14722.4000,9569.5600,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,9569.56,2024-11-18,N,,,0.00,0,0,,0.00,,1,0,0,1
105393,PCD59A8FF60D9,abf6aa39-ad1b-4455-94cd-cd59a8ff60d9,Placed - Bounce,2024-11-25,2021-10-22,13600.1200,1250.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,14,1250.00,2024-10-12,N,,,0.00,0,0,,0.00,,1,0,0,1
105511,PC7C57C68FF92,1901d872-79b7-5daa-e36e-c7c57c68ff92,Placed - Bounce,2024-11-25,2021-09-23,17954.1100,2094.6600,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,2,2094.66,2022-08-04,N,,,0.00,0,0,,0.00,,1,0,0,1
104961,P08B2F0C20A12,3f209870-cda9-46e1-bd31-08b2f0c20a12,Placed - Bounce,2024-11-25,2021-09-18,8275.1000,578.5400,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,578.54,2021-09-20,N,,,0.00,0,0,,0.00,,1,0,0,1
107467,P1D576693EE93,c35c8cc1-29fa-f4b5-3e5d-1d576693ee93,Placed - Bounce,2024-11-25,2021-09-12,4184.2000,1952.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,1952.00,2022-05-09,N,,,0.00,0,0,,0.00,,1,0,0,1
104249,P7264EB5211C9,c85d63ab-0a3a-2074-1591-7264eb5211c9,Placed - Bounce,2024-11-25,2021-09-12,6625.2700,1159.5000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,1159.50,2023-05-05,N,,,0.00,0,0,,0.00,,1,0,0,1
107090,PF8058936B353,bd96ecfe-e67f-053b-809d-f8058936b353,Placed - Bounce,2024-11-25,2021-09-12,9269.0500,930.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,5,930.00,2023-09-12,N,,,0.00,0,0,,0.00,,1,0,0,1
103716,P99C1445BAFF0,19eac0fa-31e8-44ba-1a39-99c1445baff0,Placed - Bounce,2024-11-25,2021-08-29,14586.3800,3636.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,3636.00,2025-09-24,N,,,0.00,0,0,,0.00,,1,0,0,1
105016,PFCEF039D7461,8ec3233d-b273-a4a2-a071-fcef039d7461,Placed - Bounce,2024-11-25,2021-08-23,15315.7600,3573.6800,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,4,3573.68,2024-11-27,N,,,0.00,0,0,,0.00,,1,0,0,1
104008,PF8977D0EE0C1,b6d5148f-79bd-d0a5-0331-f8977d0ee0c1,Placed - Bounce,2024-11-25,2021-08-22,7462.9600,5702.1700,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,4,5702.17,2024-11-07,N,,,0.00,0,0,,0.00,,1,0,0,1
105029,P02AD08FEB325,652b206d-cf67-4047-9579-02ad08feb325,Placed - Bounce,2024-11-25,2021-08-17,6900.4300,286.4500,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,286.45,2021-08-19,N,,,0.00,0,0,,0.00,,1,0,0,1
104891,P648C214440EF,339d2b1a-ee31-4264-9059-648c214440ef,Placed - Bounce,2024-11-25,2021-08-10,15644.7200,2800.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,6,2800.00,2024-03-06,N,,,0.00,0,0,,0.00,,1,0,0,1
103199,P381A0FF6DF28,509f573b-aa1e-3081-3af5-381a0ff6df28,Placed - Bounce,2024-11-25,2021-07-17,25260.6000,2000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,10,2000.00,2022-11-07,N,,,0.00,0,0,,0.00,,1,0,0,1
107234,P3DD95CA6CA0D,478d22af-a920-2234-e963-3dd95ca6ca0d,Placed - Bounce,2024-11-25,2021-07-15,13054.9300,9573.6300,Closed - Settled in Full,Complete,2025-01-27,2024-11-25,3481.31,3481.31,"CUSTOM_FIELDS, PORTFOLIOS, SUB_STATUS",9,9573.63,2024-11-25,N,,,0.00,0,0,,0.00,,1,0,0,1
104393,PB2015F78D886,7be40cc1-55e7-0c5c-5f21-b2015f78d886,Placed - Bounce,2024-11-25,2021-07-14,2859.1900,300.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,300.00,2021-07-19,N,,,0.00,0,0,,0.00,,1,0,0,1
104380,PC7A69A34FE39,8c11d1bc-3270-4200-83dd-c7a69a34fe39,Placed - Bounce,2024-11-25,2021-07-12,18136.9800,1058.0000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,1058.00,2023-04-18,N,,,0.00,0,0,,0.00,,1,0,0,1
104667,PF9E45EC1E468,5fd06eca-b15d-4fd5-8d96-f9e45ec1e468,Placed - Bounce,2024-11-25,2021-07-09,7801.2900,5460.9000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,8,5460.90,2025-05-28,N,,,0.00,0,0,,0.00,,1,0,0,1
103337,PB3A426585651,323bbbe6-39e7-b199-ccfb-b3a426585651,Placed - Bounce,2024-11-25,2021-07-01,15647.8500,1000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,1000.00,2021-07-09,N,,,0.00,0,0,,0.00,,1,0,0,1
103411,P81B055FBE9BE,8eb789d9-a326-63c2-a96f-81b055fbe9be,Placed - Bounce,2024-11-25,2021-06-20,16228.5600,7575.9900,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,7575.99,2022-02-18,N,,,0.00,0,0,,0.00,,1,0,0,1
103722,P9623E675C5F4,ede86032-7e55-f180-aeb3-9623e675c5f4,Placed - Bounce,2024-11-25,2021-06-15,19171.2300,19171.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,32,19171.00,2024-09-16,N,,,0.00,0,0,,0.00,,1,0,0,1
104925,PF8440D3B35E4,652e248f-b5cb-44ed-b220-f8440d3b35e4,Placed - Bounce,2024-11-25,2021-06-01,24958.5600,8020.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,8020.00,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
104973,P9E6406C8F02C,be96c6b5-477f-443f-b9d1-9e6406c8f02c,Placed - Bounce,2024-11-25,2021-05-22,9940.9300,200.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,200.00,2021-05-25,N,,,0.00,0,0,,0.00,,1,0,0,1
103418,PFB6056C04A1C,1face131-56e1-938e-b230-fb6056c04a1c,Placed - Bounce,2024-11-25,2021-05-22,18943.0300,3898.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,12,3898.00,2022-06-30,N,,,0.00,0,0,,0.00,,1,0,0,1
104086,PBA7CBEF67C3A,d8f6e871-6a91-7a40-0f16-ba7cbef67c3a,Placed - Bounce,2024-11-25,2021-05-08,7491.5500,3496.0800,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,8,3496.08,2022-01-26,N,,,0.00,0,0,,0.00,,1,0,0,1
107061,P42DC0658E90A,f7edfdc5-c85e-9d7d-8fe8-42dc0658e90a,Placed - Bounce,2024-11-25,2021-04-27,17254.2500,1006.5000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,1,1006.50,2021-05-27,N,,,0.00,0,0,,0.00,,1,0,0,1
108273,PCEF45F7F0CAB,54787d99-6af8-4bda-870d-cef45f7f0cab,Placed - Bounce,2024-11-25,2021-03-28,11560.9800,563.9400,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,0,0.00,,N,,,0.00,0,0,,0.00,,1,0,0,1
103898,P1153865B27F9,6a8ca84e-d4f2-ed00-117b-1153865b27f9,Placed - Bounce,2024-11-25,2021-03-06,22767.5500,876.5800,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,0,0.00,,N,,,0.00,0,0,,0.00,,1,0,0,1
104918,PCCADB45483E7,7d7d1619-4d82-4331-b653-ccadb45483e7,Placed - Bounce,2024-11-25,2021-02-21,12398.3600,8678.8500,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,12,8678.85,2025-07-15,N,,,0.00,0,0,,0.00,,1,0,0,1
104866,PBA54521ADA1A,ba26cc1a-18b3-4ae7-9797-ba54521ada1a,Placed - Bounce,2024-11-25,2021-02-12,13714.9700,8914.7300,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8914.73,2024-09-19,N,,,0.00,0,0,,0.00,,1,0,0,1
103262,P4C2A619437D8,cf90c439-a651-ed84-6557-4c2a619437d8,Placed - Bounce,2024-11-25,2021-02-06,17831.7800,8915.8900,Closed - Charged-Off Collectible,Complete,,,,,CUSTOM_FIELDS,1,8915.89,2024-10-22,N,,,0.00,0,0,,0.00,,1,0,0,1
107191,P033BD8123C3B,b69ec286-34e3-4cc8-9f00-033bd8123c3b,Placed - Bounce,2024-11-25,2021-02-03,3451.0600,603.9300,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,3,603.93,2023-02-27,N,,,0.00,0,0,,0.00,,1,0,0,1
104588,P7177774CC280,85e1b5a8-042d-40e5-af28-7177774cc280,Placed - Bounce,2024-11-25,2021-01-29,14560.7500,8493.3000,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,10,8493.30,2024-01-29,N,,,0.00,0,0,,0.00,,1,0,0,1
105847,P9BC64574981A,09f1511f-6b95-4545-8b67-9bc64574981a,Placed - Bounce,2024-11-25,2021-01-22,7209.3900,1252.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,7,1252.00,2021-08-17,N,,,0.00,0,0,,0.00,,1,0,0,1
102727,P8799252FDD33,bc96fa68-fca6-d7db-ec05-8799252fdd33,Placed - Bounce,2024-11-25,2021-01-18,21295.5100,150.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,150.00,2021-06-17,N,,,0.00,0,0,,0.00,,1,0,0,1
105832,P6EADF35C6AD2,bf857ba6-b9e4-4040-b2a7-6eadf35c6ad2,Placed - Bounce,2024-11-25,2021-01-15,11560.5800,4720.3100,Closed - Charged-Off Collectible,Inactive,,,,,CUSTOM_FIELDS,7,4720.31,2022-09-30,N,,,0.00,0,0,,0.00,,1,0,0,1
104929,P1C63162138AC,f2f9efce-c5ac-4376-bbc7-1c63162138ac,Placed - Bounce,2024-11-25,2021-01-13,7589.4900,4840.0000,Closed - Charged-Off Collectible,Active,,,,,CUSTOM_FIELDS,11,4840.00,2025-09-29,N,,,0.00,0,0,,0.00,,1,0,0,1
105731,P69BA3A2CEEE0,d9118939-1f93-44bf-aaee-69ba3a2ceee0,Placed - Bounce,2024-11-25,2020-12-05,14231.4800,279.5000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,279.50,2021-01-12,N,,,0.00,0,0,,0.00,,1,0,0,1
105797,P51A8E5B0E084,afc4e174-2d46-404d-9336-51a8e5b0e084,Placed - Bounce,2024-11-25,2020-11-23,9943.3500,1000.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,1000.00,2020-12-22,N,,,0.00,0,0,,0.00,,1,0,0,1
105882,PEA3886C535DB,d394eeda-4f50-4143-8ac7-ea3886c535db,Placed - Bounce,2024-11-25,2020-11-19,3267.2300,402.0900,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,6,402.09,2021-02-17,N,,,0.00,0,0,,0.00,,1,0,0,1
105947,PB15C55CF6FB6,70d911c3-8219-4f20-a683-b15c55cf6fb6,Placed - Bounce,2024-11-25,2020-11-13,20032.3800,500.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,1,500.00,2023-03-09,N,,,0.00,0,0,,0.00,,1,0,0,1
105898,PBBB1169578BA,316b52d6-a75c-406f-814d-bbb1169578ba,Placed - Bounce,2024-11-25,2020-11-10,10469.1700,245.0000,Closed - Charged-Off Collectible,,,,,,CUSTOM_FIELDS,2,245.00,2021-04-05,N,,,0.00,0,0,,0.00,,1,0,0,1
